date,Conductivity (S/m),Density (kg/m3),Salinity (psu),Pressure (decibar),Temperature (C),Turbidity (NTU),Oxygen (ml/l),Chlorophyll (ug/l)
2017-08-30T12:00:00.000Z,3.294441806,1021.420402505,28.274472421,8.462985719,11.927331428,1.861037724,4.8459887758,2.354896537
2017-08-31T12:00:00.000Z,3.302695632,1021.480436536,28.350995466,8.437131549,11.926775891,1.82604188,4.9387654604,2.676440822
2017-09-01T12:00:00.000Z,3.347014387,1021.226282398,28.203455538,8.386175283,12.681653231,3.942711385,3.980027776399999,4.031934752
2017-09-02T12:00:00.000Z,3.379630637,1021.363862987,28.414326488,8.339317309,12.807178699,1.659970121,4.4514744476,3.552640091
2017-09-03T12:00:00.000Z,3.4106315,1021.29975266,28.429714559,8.31906063,13.178216609,33.012964475,2.987315305,2.778330672
2017-09-04T12:00:00.000Z,3.383768237,1021.191496687,28.262668649,8.274450231,13.077012881,1.671030203,4.3453294458,2.504073939
2017-09-05T12:00:00.000Z,3.352618363,1021.157332863,28.160757661,8.297991042,12.83987706,1.619101096,4.6658638384,1.224475454
2017-09-06T12:00:00.000Z,3.305611302,1021.054728782,27.953810483,8.306329318,12.537527931,1.884182915,4.744848031399999,1.494436054
2017-09-07T12:00:00.000Z,3.291568149,1021.070678261,27.935796633,8.334021456,12.378870557,4.670620196,3.5883091661999997,1.54244176
2017-09-08T12:00:00.000Z,3.278337178,1021.101595595,27.934505332,8.348459767,12.209786006,1.398984561,4.6609883702,1.544943814
2017-09-09T12:00:00.000Z,3.267683952,1021.674750536,28.471800497,8.376902717,11.34418592,2.253371264,4.4219233822,1.648924868
2017-09-10T12:00:00.000Z,3.274793182,1022.31254594,29.124534734,8.389941557,10.579964332,1.15464831,3.8492871890000004,1.301372542
2017-09-11T12:00:00.000Z,3.297035933,1022.206498266,29.063702813,8.396187781,10.930372519,1.634119172,3.9980660299999995,1.781963106
2017-09-12T12:00:00.000Z,3.343639898,1021.70472804,28.669515218,8.388756481,12.02356982,0.9082735,4.979869647,2.580973695
2017-09-13T12:00:00.000Z,3.365873782,1021.499868526,28.513318751,8.328408731,12.502341643,0.968075307,5.187911230399999,3.792106146
2017-09-14T12:00:00.000Z,3.340107508,1021.626129916,28.57964525,8.333726464,12.094148387,1.647419179,5.0615087998,4.145876008
2017-09-15T12:00:00.000Z,3.300883059,1021.542199727,28.410093101,8.326540135,11.830703465,0.854523708,4.601947559199999,4.691671489
2017-09-16T12:00:00.000Z,3.274516902,1021.495714623,28.308659866,8.302077909,11.644033827,2.521401699,4.082481530800001,7.075751658
2017-09-17T12:00:00.000Z,3.26469227,1021.375700901,28.169879252,8.301492437,11.712809268,1.441161747,5.0127195464,4.542841891
2017-09-18T12:00:00.000Z,3.269833351,1022.218607806,29.01883074,8.333407555,10.649949206,1.344521628,3.2740005975999997,4.550159997
2017-09-19T12:00:00.000Z,3.289750712,1022.349944771,29.193366157,8.344283813,10.676406381,1.892226414,3.7082914082,5.802829566
2017-09-20T12:00:00.000Z,3.3028516,1022.39819623,29.269127535,8.352951313,10.741594626,1.229337068,4.487264470400001,5.992536657
2017-09-21T12:00:00.000Z,3.319107768,1022.156891094,29.060850818,8.366984886,11.207494005,1.528636785,4.7999295134,5.95105864
2017-09-22T12:00:00.000Z,3.319796116,1022.390038561,29.296112921,8.394353135,10.91577625,1.927745655,3.7082914082,5.436245356
2017-09-23T12:00:00.000Z,3.315968546,1022.296281283,29.193628867,8.394507979,10.998410085,7.443026623,3.991890446,5.324556759
2017-09-24T12:00:00.000Z,3.319916975,1022.26378369,29.169989347,8.388117072,11.07866848,1.367946547,4.7999295134,6.374477768
2017-09-25T12:00:00.000Z,3.327364225,1022.268619475,29.190024757,8.39723501,11.143058547,1.319764652,4.7999295134,5.947667488
2017-09-26T12:00:00.000Z,3.326191045,1022.309631976,29.229112527,8.385924962,11.07918564,0.842709011,4.4917320322,6.646494578
2017-09-27T12:00:00.000Z,3.352329053,1022.116768939,29.094710291,8.377279187,11.574326856,0.798794998,4.7999295134,6.597956497
2017-09-28T12:00:00.000Z,3.372036404,1021.912191381,28.93374429,8.383106505,12.02373431,1.365626483,4.710230534799999,3.563315453
2017-09-29T12:00:00.000Z,3.365139048,1021.780332209,28.78653522,8.419689384,12.128643012,4.810889889,3.8292797904,3.057887489
2017-09-30T12:00:00.000Z,3.346250338,1021.802285707,28.76701119,8.410166651,11.923607664,1.059041789,4.7100930748000005,2.995292681
2017-10-01T12:00:00.000Z,3.346823569,1021.885781077,28.850699203,8.370301357,11.819356861,0.851660398,4.7556300916,3.926187376
2017-10-02T12:00:00.000Z,3.347903789,1021.781547006,28.751531275,8.307903459,11.965947112,0.838374922,4.972135912400001,2.780550637
2017-10-03T12:00:00.000Z,3.326398399,1021.989968802,28.91190444,8.265592538,11.492129189,0.871401486,4.6216747586,2.458971681
2017-10-04T12:00:00.000Z,3.290474662,1022.099936278,28.944152405,8.233685496,11.004796572,1.846909108,4.175682096,3.211714347
2017-10-05T12:00:00.000Z,3.276406787,1022.386943091,29.20377442,8.214311356,10.499500793,3.153147273,4.261140070400001,3.500647213
2017-10-06T12:00:00.000Z,3.292493314,1022.687680643,29.542914713,8.222876007,10.275027694,3.121352299,4.6971376108000005,2.717470605
2017-10-07T12:00:00.000Z,3.291079007,1022.647665501,29.499232311,8.237799072,10.31188338,2.265592004,4.5041332666,2.656714868
2017-10-08T12:00:00.000Z,3.293346051,1022.53687826,29.391259301,8.259770741,10.474728477,5.202593943,4.424790966000001,2.454772651
2017-10-09T12:00:00.000Z,3.290744248,1022.604377301,29.454524924,8.267162531,10.36436058,3.604255617,4.9182649454,3.224576139
2017-10-10T12:00:00.000Z,3.295266116,1022.723246118,29.584641665,8.295040679,10.257376257,5.493879956,4.5563239984,0.804202398
2017-10-11T12:00:00.000Z,3.290751554,1022.489320225,29.337202738,8.297309077,10.509773426,3.931281926,3.8345741178000003,3.903620861
2017-10-12T12:00:00.000Z,3.296603764,1022.700071726,29.56349609,8.300989492,10.299310585,0.852805876,4.296403484800001,0.948601981
2017-10-13T12:00:00.000Z,3.294871266,1022.71755797,29.5779457,8.313930956,10.261020877,0.994634875,4.5894766564000005,1.355754898
2017-10-14T12:00:00.000Z,3.283701595,1022.566659444,29.401077645,8.312345242,10.342292608,0.875709343,4.397609077,1.209363608
2017-10-15T12:00:00.000Z,3.273115357,1022.664485767,29.4794941,8.298005972,10.11507563,1.021867557,4.2912949528,0.869129305
2017-10-16T12:00:00.000Z,3.281061304,1022.705203026,29.53732674,8.279331204,10.141530662,1.351797831,4.073912379000001,0.770210858
2017-10-17T12:00:00.000Z,3.285114378,1022.742955054,29.583959875,8.323307796,10.133765137,7.201736788,4.7092000156,2.43230459
2017-10-18T12:00:00.000Z,3.278040686,1022.649779704,29.474356899,8.304539226,10.181682105,1.964053894,3.2637980501999997,6.443917879
2017-10-19T12:00:00.000Z,3.270855905,1022.682843129,29.493273754,8.393082318,10.070381488,4.697831141,4.1520230316,16.862754169
2017-10-20T12:00:00.000Z,3.280136215,1022.725445597,29.55545596,8.423275391,10.107654789,1.447312602,4.9625707878,19.688725292
2017-10-21T12:00:00.000Z,3.270734278,1022.6417284,29.45067474,8.444309505,10.121200685,4.00255347,5.0022840868,2.489989758
2017-10-22T12:00:00.000Z,3.263964631,1022.589382723,29.383029262,8.523858626,10.12136083,2.709575751,4.025401423,9.685743962
2017-10-23T12:00:00.000Z,3.266323258,1022.508856379,29.305551905,8.510854551,10.246325317,0.972262258,5.6605012842,2.383879675
2017-10-24T12:00:00.000Z,3.269293222,1022.495169994,29.297887775,8.457059913,10.29238452,1.010516858,4.0939854773999995,7.139686549
2017-10-25T12:00:00.000Z,3.268154854,1022.479560309,29.279759109,8.433261697,10.300910171,0.852305822,4.7091008593999995,3.938300119
2017-10-26T12:00:00.000Z,3.263481681,1022.431979004,29.22208452,8.382378252,10.315809508,0.767554806,4.3472430732,0.730634606
2017-10-27T12:00:00.000Z,3.257729107,1022.350506929,29.1273741,8.370507817,10.363021826,0.592753336,4.3389783808,0.919540499
2017-10-28T12:00:00.000Z,3.245366727,1022.258042357,29.0077728,8.380811337,10.359672991,0.79569105,4.324767312800001,1.022332443
2017-10-29T12:00:00.000Z,3.225216498,1022.149589783,28.855962584,8.410372068,10.300802602,1.034315888,4.3842763154,1.555056186
2017-10-30T12:00:00.000Z,3.193717647,1022.005501439,28.645477024,8.2500627,10.173192399,2.060607331,5.271924824,2.803803494
2017-10-31T12:00:00.000Z,3.169738201,1021.945564515,28.53485928,8.356443426,10.011323381,1.726756988,5.6826143916,2.917513801
2017-11-01T12:00:00.000Z,3.160063775,1021.954308266,28.524114128,8.35750813,9.901888495,0.944458538,3.3418456138000003,6.984041593
2017-11-02T12:00:00.000Z,3.178070668,1022.164353781,28.775872116,8.278734369,9.810102345,3.204831977,3.8551578583999997,5.032484313
2017-11-03T12:00:00.000Z,3.205477565,1022.638127522,29.318083878,8.246531678,9.479220498,1.708048763,4.714852307199999,3.298423999
2017-11-04T12:00:00.000Z,3.226360548,1022.859534249,29.587557878,8.297183478,9.409130428,1.240355489,5.2169653188,2.084990105
2017-11-05T12:00:00.000Z,3.236234491,1022.985204258,29.736943629,8.295362057,9.349901272,1.640223482,5.146900684,1.902890613
2017-11-06T12:00:00.000Z,3.234518247,1023.019169926,29.768720962,8.318645049,9.290692289,2.363243634,4.816223219399999,0.567924637
2017-11-07T12:00:00.000Z,3.214246866,1022.882609563,29.587765184,8.339806499,9.259916165,1.695142599,4.5459839934,0.565888575
2017-11-08T12:00:00.000Z,3.226398431,1022.93455166,29.664951042,8.374780173,9.316041257,1.84410452,4.6258091288,0.52485939
2017-11-09T12:00:00.000Z,3.222813058,1022.891727196,29.613313731,8.432409036,9.334259224,0.943109151,4.1106954182,0.444604088
2017-11-10T12:00:00.000Z,3.204402356,1022.764146542,29.445300496,8.453986721,9.311154182,0.932921158,4.4727298242,0.788329115
2017-11-11T12:00:00.000Z,3.211942683,1022.818432027,29.516174018,8.449514171,9.318006527,1.641786395,4.5459839934,0.480726834
2017-11-12T12:00:00.000Z,3.229431517,1022.924514074,29.659777939,8.507269119,9.359455363,2.604541993,4.9277587994,0.73494931
2017-11-13T12:00:00.000Z,3.189365831,1022.649231656,29.296334239,8.592541055,9.305993623,1.413670116,4.6793448820000005,0.469060804
2017-11-14T12:00:00.000Z,3.207830979,1022.805190371,29.493556159,8.636999005,9.29459057,2.475693115,4.971834347800001,1.365447933
2017-11-15T12:00:00.000Z,3.200756814,1022.764110569,29.437132122,8.661699823,9.275728663,3.07652529,4.9063011767999996,13.784637017
2017-11-16T12:00:00.000Z,3.200857039,1022.766483049,29.440287845,8.559433508,9.273204331,1.38510296,4.6346628416,10.298680404
2017-11-17T12:00:00.000Z,3.200883193,1022.761061178,29.434987017,8.503580918,9.280065272,1.015487763,5.227982820799999,3.268189288
2017-11-18T12:00:00.000Z,3.197094435,1022.740474868,29.406517952,8.457205268,9.267811119,1.725204762,5.2322103514,1.664804013
2017-11-19T12:00:00.000Z,3.174811854,1022.596779611,29.213993214,8.530778979,9.225886504,6.440389001,5.0843286478,0.596688385
2017-11-20T12:00:00.000Z,3.178252684,1022.60142453,29.225261766,8.577279797,9.255024627,3.31757452,5.056492975399999,0.647194737
2017-11-21T12:00:00.000Z,3.164228109,1022.538230677,29.132826129,8.520322536,9.193384705,1.350656011,5.351293329399999,1.797215279
2017-11-22T12:00:00.000Z,3.164219646,1022.53403634,29.127979814,8.620224863,9.19903568,2.158239954,5.0635517086,3.586653435
2017-11-23T12:00:00.000Z,3.167057666,1022.51822257,29.11673339,8.698340116,9.248472046,2.806675363,5.0774499423999995,3.086908502
2017-11-24T12:00:00.000Z,3.162989326,1022.506422683,29.097140718,8.585922484,9.221729215,1.330616674,4.86302728,0.717261423
2017-11-25T12:00:00.000Z,3.161129087,1022.504353011,29.091307855,8.600947702,9.20560805,2.21825114,4.849329406,0.459908979
2017-11-26T12:00:00.000Z,3.150781081,1022.432472983,28.996434436,8.662861625,9.192710834,4.433532901,4.946607951000001,0.465626406
2017-11-27T12:00:00.000Z,3.150276396,1022.463582493,29.028151704,8.570914718,9.147394667,3.938003361,5.006473246600001,0.328785948
2017-11-28T12:00:00.000Z,3.120187962,1022.281692097,28.780725547,8.686347112,9.074338672,3.965196793,5.0064732466,0.523533924
2017-11-29T12:00:00.000Z,3.124914627,1022.338652922,28.849680196,8.53192433,9.04866689,1.451489652,5.6885438954000005,1.484183392
2017-11-30T12:00:00.000Z,3.125134911,1022.349272684,28.860940744,8.573000266,9.037383328,5.144741806,5.095996340799999,4.524364071
2017-12-01T12:00:00.000Z,3.147038916,1022.482020238,29.041468464,8.475896493,9.090557676,5.708892326,5.0931635316,4.127204906
2017-12-02T12:00:00.000Z,3.15097435,1022.513108988,29.081011393,8.542986447,9.091321701,3.751663673,5.0353910252,9.275758179
2017-12-03T12:00:00.000Z,3.127669831,1022.438406008,28.95933496,8.393196889,8.947963592,3.219147654,5.1073361386,2.115259406
2017-12-04T12:00:00.000Z,3.118547998,1022.413639807,28.916393278,8.329307934,8.885990094,2.833311294,5.0114243978,1.430474898
2017-12-05T12:00:00.000Z,3.112031292,1022.365042772,28.853406192,8.327664364,8.881802289,3.060577864,5.0937606282,2.376032011
2017-12-06T12:00:00.000Z,3.131679227,1022.523777929,29.056270354,8.303045053,8.879114062,2.552553788,5.090524973,2.534052008
2017-12-07T12:00:00.000Z,3.14829044,1022.615145267,29.18302656,8.317544209,8.932677113,4.661726964,5.2273691324,2.106212966
2017-12-08T12:00:00.000Z,3.152344238,1022.643573829,29.220238225,8.344925181,8.938016595,3.460599662,4.9748885936,0.37935516
2017-12-09T12:00:00.000Z,3.142210732,1022.617889554,29.173891122,8.40094197,8.867333086,9.465726132,5.0693442598,0.591717108
2017-12-10T12:00:00.000Z,3.138087783,1022.592792716,29.139684184,8.444101425,8.85757965,10.712182217,4.9465363002,0.725138006
2017-12-11T12:00:00.000Z,3.142394578,1022.622248762,29.178495934,8.464360888,8.864295062,23.270222231,5.0455949406,1.019360252
2017-12-12T12:00:00.000Z,3.13937559,1022.618048974,29.168255148,8.488714587,8.838869202,0.752163094,4.7795122854,4.232465455
2017-12-13T12:00:00.000Z,3.099476592,1022.453970087,28.921751745,8.469404692,8.635374278,0.637342368,5.263082166800001,3.571530743
2017-12-14T12:00:00.000Z,3.080176273,1022.390268177,28.819107051,8.436034626,8.515762279,0.6684543,4.7866837226,10.930077944
2017-12-15T12:00:00.000Z,3.079507684,1022.376278369,28.803205286,8.425776829,8.527023389,0.792762751,4.766774249399999,5.710609717
2017-12-16T12:00:00.000Z,3.077048002,1022.364334523,28.786170737,8.39881342,8.51743555,0.944802324,5.2870801438,0.940173074
2017-12-17T12:00:00.000Z,3.114111079,1022.507922779,29.005942695,8.388696432,8.720058026,1.052577856,4.9791451882,3.470077191
2017-12-18T12:00:00.000Z,3.156502381,1022.74700193,29.335621906,8.396761448,8.850000208,0.968097696,5.024317185599999,0.885563136
2017-12-19T12:00:00.000Z,3.129118613,1022.632240787,29.164378749,8.332912462,8.714483694,1.577935811,5.1375679882,1.864247234
2017-12-20T12:00:00.000Z,3.09516048,1022.52620245,28.989778719,8.330320361,8.499263999,1.552268297,4.879469986,0.501479283
2017-12-21T12:00:00.000Z,3.105094763,1022.617387823,29.103672461,8.341833279,8.487195306,1.097079104,4.6152176086,0.514070167
2017-12-22T12:00:00.000Z,3.128592047,1022.718722963,29.253563658,8.360420679,8.600991471,0.908152602,4.931697678800001,1.855018922
2017-12-23T12:00:00.000Z,3.110302234,1022.720695725,29.2217043,8.363181071,8.40902509,0.869300024,4.9085687436,0.738902937
2017-12-24T12:00:00.000Z,3.104874681,1022.703514064,29.193341955,8.395594903,8.375922277,0.89567169,4.7694123792,0.799884271
2017-12-25T12:00:00.000Z,3.106743972,1022.738145707,29.232950381,8.453941835,8.351020044,0.646512546,5.0938771566000005,1.468671377
2017-12-26T12:00:00.000Z,3.080117967,1022.62562382,29.065689672,8.460280645,8.217138101,0.732652434,4.5410646196,0.359064265
2017-12-27T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2017-12-28T12:00:00.000Z,3.096255706,1022.697693871,29.169837706,8.658120974,8.296641622,0.836259301,4.707559402199999,0.319895311
2017-12-29T12:00:00.000Z,3.095439503,1022.714936565,29.187275128,8.495855476,8.26513,1.045623927,4.622220927399999,0.323918792
2017-12-30T12:00:00.000Z,3.045844586,1022.580325376,28.955033699,8.514793482,7.9179691,1.246455724,4.7657376002000005,0.377754632
2017-12-31T12:00:00.000Z,3.049538306,1022.588717369,28.971075008,8.390544748,7.946523175,1.770635467,4.7378566466,0.361750205
2018-01-01T12:00:00.000Z,3.08635252,1022.772922209,29.232268509,8.385443116,8.096604028,2.176736568,4.5073702488,0.377431826
2018-01-02T12:00:00.000Z,3.118417618,1022.889908008,29.414469935,8.299561936,8.280662769,2.621001378,4.734972925,0.309010218
2018-01-03T12:00:00.000Z,3.122736099,1022.913761759,29.44759641,8.282513595,8.294873583,3.011664878,4.983056906,0.77092014
2018-01-04T12:00:00.000Z,3.139617212,1022.959411223,29.526505127,8.318638915,8.41079648,2.478618841,4.846590947800001,0.789941441
2018-01-05T12:00:00.000Z,3.131200679,1022.907771217,29.456345778,8.391795088,8.389880023,2.498588377,4.5624124586,0.356776282
2018-01-06T12:00:00.000Z,3.139763018,1022.93310535,29.498566262,8.441360275,8.445825678,2.272475664,4.5073702488,0.321305651
2018-01-07T12:00:00.000Z,3.126922103,1022.842714229,29.379706289,8.493166813,8.427796447,2.322757205,4.541174775,0.396766089
2018-01-08T12:00:00.000Z,3.134886394,1022.864156178,29.416581147,8.569445273,8.483139276,2.69719995,4.8741964798,0.678200065
2018-01-09T12:00:00.000Z,3.133321956,1022.847326772,29.395952251,8.585206634,8.488196506,1.780634959,4.755971132600001,0.290210892
2018-01-10T12:00:00.000Z,3.102835884,1022.770867833,29.259348484,8.564211178,8.271214618,1.777824476,5.091324466800001,1.314700039
2018-01-11T12:00:00.000Z,3.098670159,1022.732764619,29.211836513,8.513330556,8.276507517,1.50163508,4.8088770186000005,0.384866449
2018-01-12T12:00:00.000Z,3.094604641,1022.747315781,29.219485832,8.550434219,8.216054347,0.940561743,4.9175398092,0.452545771
2018-01-13T12:00:00.000Z,3.088113896,1022.709190834,29.167484507,8.533753428,8.197425222,1.953629813,4.9478105952,0.625279195
2018-01-14T12:00:00.000Z,3.101705472,1022.752147843,29.237950323,8.472810851,8.28340649,0.982227611,4.7792337018,0.740460085
2018-01-15T12:00:00.000Z,3.107068883,1022.787778936,29.285372503,8.46012869,8.293497413,1.688994584,4.764091979800001,0.442952991
2018-01-16T12:00:00.000Z,3.108302357,1022.792782759,29.292647606,8.5135749,8.300111622,1.382514526,4.8629416372000005,0.626810596
2018-01-17T12:00:00.000Z,3.132679551,1022.869163229,29.418002171,8.504383687,8.454222697,1.867984421,5.159603451000001,10.780663762
2018-01-18T12:00:00.000Z,3.124156262,1022.750725168,29.277291246,8.645856634,8.517121077,4.283114845,4.9461234666000005,1.283421963
2018-01-19T12:00:00.000Z,3.119718499,1022.759058401,29.277934039,8.607726047,8.460735166,4.278804783,4.970704411600001,5.899523776
2018-01-20T12:00:00.000Z,3.115455696,1022.756237082,29.267325446,8.550463841,8.420308602,3.536932481,5.0337371038,1.026590691
2018-01-21T12:00:00.000Z,3.092846047,1022.610452502,29.071630388,8.708034094,8.372727433,8.247736912,4.948168679599999,2.891934775
2018-01-22T12:00:00.000Z,3.108943607,1022.690506481,29.18603899,8.601203,8.436767061,4.548470556,4.9892864416,5.562345068
2018-01-23T12:00:00.000Z,3.084382922,1022.575721798,29.020159326,8.579709981,8.327919371,13.09054503,5.2798021846,0.411477815
2018-01-24T12:00:00.000Z,3.085776831,1022.580161354,29.026896339,8.674485991,8.337927913,3.190428452,5.0097010656,0.388076763
2018-01-25T12:00:00.000Z,3.09289164,1022.62436689,29.08645775,8.675180298,8.355550396,2.372008353,4.835383584400001,0.607327914
2018-01-26T12:00:00.000Z,3.072508687,1022.557464224,28.978478417,8.678953697,8.229273779,1.767291845,4.753779319,0.386535546
2018-01-27T12:00:00.000Z,3.055042943,1022.462576859,28.846518855,8.687035344,8.168267765,2.076732381,4.9236996268,0.418816255
2018-01-28T12:00:00.000Z,3.054073329,1022.435098364,28.816039671,8.646968371,8.193146744,2.109139017,4.748894737600001,0.401067597
2018-01-29T12:00:00.000Z,3.054918865,1022.366541228,28.745760241,8.62392355,8.289079077,2.985258236,4.9383860932,0.376586062
2018-01-30T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-01-31T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-01T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-02T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-03T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-04T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-05T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-06T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-07T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-08T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-09T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-10T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-11T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-12T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-13T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-14T12:00:00.000Z,3.131553635585859,1021.5586946248321,28.08586979064857,8.29467016124495,10.146256594476853,155.10910448475192,4.598186421373585,4.517895426193253
2018-02-15T12:00:00.000Z,3.078125499,1022.660501486,29.098877369,8.359141768,8.154064168,0.407384862,4.989081172,0.399202493
2018-02-16T12:00:00.000Z,3.087454144,1022.679814965,29.135940132,8.42472988,8.227024767,0.385886281,4.914627058,0.444056547
2018-02-17T12:00:00.000Z,3.102861051,1022.740525717,29.228012572,8.447260838,8.309718191,0.477035275,4.87661497,0.432108303
2018-02-18T12:00:00.000Z,3.075117796,1022.675550968,29.108949839,8.425448348,8.103486471,0.417494155,5.124638276,0.449272041
2018-02-19T12:00:00.000Z,3.064736137,1022.693577063,29.108988222,8.415472716,7.973364585,0.349812627,5.127205686,0.44971269
2018-02-20T12:00:00.000Z,3.086172275,1022.768885315,29.22710976,8.464789829,8.101540333,0.366899752,4.912997001,0.422004838
2018-02-21T12:00:00.000Z,3.09359944,1022.807751883,29.281271768,8.534658473,8.129770676,0.334889128,4.851214994,0.391260445
2018-02-22T12:00:00.000Z,3.102759444,1022.86203095,29.354906512,8.594258963,8.156103303,0.315611184,4.805808384,0.34301611
2018-02-23T12:00:00.000Z,3.072909173,1022.784120007,29.218418369,8.639683587,7.944179305,0.681114506,5.061264678,0.523111821
2018-02-24T12:00:00.000Z,3.072782881,1022.779806677,29.213424051,8.649778719,7.948861757,0.654514849,5.124769223,0.456864396
2018-02-25T12:00:00.000Z,3.079428728,1022.774070438,29.219488382,8.623434137,8.025696248,0.290947272,5.102269102,0.377050784
2018-02-26T12:00:00.000Z,3.082306157,1022.780418305,29.231676538,8.574410226,8.047292306,0.801573039,5.074377231,0.378608835
2018-02-27T12:00:00.000Z,3.081346137,1022.757321595,29.205878371,8.511087424,8.066065875,0.343423489,5.134380324,0.421931926
2018-02-28T12:00:00.000Z,3.088226968,1022.789999963,29.253029677,8.482057265,8.096059799,0.639961345,5.155421966,0.468606347
2018-03-01T12:00:00.000Z,3.060039426,1022.697631838,29.104439165,8.507705483,7.918254334,20.686371664,5.609491232,0.832166748
2018-03-02T12:00:00.000Z,3.080850649,1022.756884497,29.204659195,8.479889012,8.061524616,1.611507534,5.155120171,0.439161343
2018-03-03T12:00:00.000Z,3.070775501,1022.73560498,29.163814156,8.498838275,7.983633544,0.70499132,5.206122354,0.426551397
2018-03-04T12:00:00.000Z,3.079580366,1022.746011093,29.190438605,8.564521908,8.062673854,0.730817652,5.140274963,0.419867255
2018-03-05T12:00:00.000Z,3.082265036,1022.738945731,29.187640341,8.616901141,8.099767181,0.470223596,5.111255995,0.431142224
2018-03-06T12:00:00.000Z,3.09404491,1022.776262619,29.248337648,8.647341851,8.1748222,1.763888246,5.029208476,0.428996829
2018-03-07T12:00:00.000Z,3.101850885,1022.797214262,29.284832939,8.624784737,8.228835544,0.371101891,5.0120312,0.447440282
2018-03-08T12:00:00.000Z,3.094043338,1022.767210734,29.23875288,8.66085295,8.186288475,0.277730482,5.040764983,0.522551675
2018-03-09T12:00:00.000Z,3.054861659,1022.613992938,29.005410514,8.769388121,7.9722109,0.431284517,5.486694121,0.818835787
2018-03-10T12:00:00.000Z,3.052289752,1022.569971125,28.954364189,8.739900122,8.002241421,0.264300677,5.588919359,1.119865749
2018-03-11T12:00:00.000Z,3.0571739,1022.558403622,28.951234459,8.723895794,8.067386929,0.595943453,5.861380647,2.841003518
2018-03-12T12:00:00.000Z,3.06716123,1022.588515785,29.001389434,8.680688957,8.133759577,0.586036965,5.952446645,3.346394637
2018-03-13T12:00:00.000Z,3.08727304,1022.68717154,29.142200305,8.663214707,8.217088813,0.402074972,5.615040452,2.511459274
2018-03-14T12:00:00.000Z,3.101990048,1022.748816161,29.234113547,8.652390228,8.291227392,0.407141518,5.358911917,2.345963822
2018-03-15T12:00:00.000Z,3.13010186,1022.869307198,29.412891705,8.610801912,8.428111902,0.397937527,5.163323011,1.504044858
2018-03-16T12:00:00.000Z,3.116142587,1022.809636991,29.32457648,8.581245978,8.359747159,0.480072333,5.487455917,2.413496748
2018-03-17T12:00:00.000Z,3.123130391,1022.82593258,29.354598987,8.573675671,8.411181723,0.569032706,5.485242731,2.879626704
2018-03-18T12:00:00.000Z,3.138471887,1022.887983772,29.448212749,8.572710113,8.490018436,0.59702567,5.451904158,3.007666713
2018-03-19T12:00:00.000Z,3.152461652,1022.9317445,29.520170489,8.575394417,8.577490846,0.627078328,5.405328481,2.737181156
2018-03-20T12:00:00.000Z,3.160602987,1022.962162286,29.56722095,8.582006574,8.62206275,0.604539152,5.330737915,2.497398329
